state_school_id,district_number,district_name,school_number,school_name,school_type_code,school_type_desc,charter_school,title_i,alternative_ese_center,ela_achievement,ela_learning_gains,math_achievement,math_learning_gains,science_achievement,social_studies_achievement,graduation_rate,career_college_acceleration,total_points,total_components,percent_total_points,percent_tested,grade_2025,grade_2024,econ_disadv_pct,source_url
481531,48,ORANGE,1531,OCOEE ELEMENTARY,01,Elementary,NO,YES,N,47,63,48,54,59,,,,431,8,54,99,B,B,95.5,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481541,48,ORANGE,1541,PINAR ELEMENTARY,01,Elementary,NO,YES,N,53,58,61,64,59,,,,473,8,59,99,B,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481542,48,ORANGE,1542,WEKIVA HIGH,03,Senior High,NO,YES,N,44,53,39,46,64,57,96,47,555,10,56,97,C,C,89.4,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481551,48,ORANGE,1551,LIBERTY MIDDLE,02,Middle/Junior,NO,YES,N,57,62,62,62,53,63,,,559,9,62,96,B,C,96.6,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481553,48,ORANGE,1553,MILLENNIA ELEMENTARY,01,Elementary,NO,NO,N,45,48,43,41,43,,,,346,8,43,100,C,C,74.8,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481562,48,ORANGE,1562,WESTBROOKE ELEMENTARY,01,Elementary,NO,NO,N,70,63,79,69,82,,,,535,8,67,99,A,A,51,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481571,48,ORANGE,1571,LAKE WHITNEY ELEMENTARY,01,Elementary,NO,NO,N,80,65,87,78,78,,,,597,8,75,100,A,A,29.1,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481582,48,ORANGE,1582,MOSS PARK ELEMENTARY,01,Elementary,NO,NO,N,77,71,80,68,76,,,,563,8,70,100,A,A,32.7,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481591,48,ORANGE,1591,DR. PHILLIPS ELEMENTARY,01,Elementary,NO,NO,N,74,59,76,67,81,,,,513,8,64,100,A,A,44,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481601,48,ORANGE,1601,DEERWOOD ELEMENTARY,01,Elementary,NO,NO,N,69,60,67,49,61,,,,462,8,58,99,B,A,72,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481611,48,ORANGE,1611,WILLIAM FRANGUS ELEMENTARY,01,Elementary,NO,YES,N,50,65,46,47,48,,,,419,8,52,99,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481612,48,ORANGE,1612,CASTLE CREEK ELEMENTARY,01,Elementary,NO,YES,N,55,64,64,62,68,,,,473,8,59,100,B,B,94.1,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481621,48,ORANGE,1621,SHINGLE CREEK ELEMENTARY,01,Elementary,NO,YES,N,45,61,50,60,41,,,,411,8,51,99,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481631,48,ORANGE,1631,TIMBER CREEK HIGH,03,Senior High,NO,NO,N,70,61,62,51,86,87,99,70,688,10,69,97,A,A,33.5,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481632,48,ORANGE,1632,OLYMPIA HIGH,03,Senior High,NO,NO,N,60,60,48,47,76,78,95,64,635,10,64,96,A,A,49.4,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481651,48,ORANGE,1651,CYPRESS CREEK HIGH,03,Senior High,NO,NO,N,54,57,46,59,74,68,97,62,646,10,65,95,A,B,61.1,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481662,48,ORANGE,1662,FREEDOM HIGH,03,Senior High,NO,NO,N,59,61,60,56,77,69,99,66,676,10,68,99,A,B,45.8,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481671,48,ORANGE,1671,PIEDMONT LAKES MIDDLE,02,Middle/Junior,NO,YES,N,48,56,61,65,46,61,,,539,9,60,99,B,C,98.4,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481681,48,ORANGE,1681,GOTHA MIDDLE,02,Middle/Junior,NO,NO,N,58,58,66,61,58,73,,,565,9,63,98,B,B,63.8,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481682,48,ORANGE,1682,ODYSSEY MIDDLE,02,Middle/Junior,NO,NO,N,55,55,59,54,54,65,,,522,9,58,97,B,B,73.5,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481692,48,ORANGE,1692,ATWATER BAY ELEMENTARY,01,Elementary,NO,NO,N,80,70,82,72,80,,,,591,8,74,100,A,,15.7,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481702,48,ORANGE,1702,WOLF LAKE MIDDLE,02,Middle/Junior,NO,NO,N,56,57,74,67,50,71,,,569,9,63,99,B,A,75.4,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481703,48,ORANGE,1703,SOUTH CREEK MIDDLE,02,Middle/Junior,NO,NO,N,64,63,61,58,64,73,,,579,9,64,97,A,C,58.8,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481731,48,ORANGE,1731,SAND LAKE ELEMENTARY,01,Elementary,NO,NO,N,59,66,59,64,59,,,,463,8,58,100,B,B,55.2,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481741,48,ORANGE,1741,WYNDHAM LAKES ELEMENTARY,01,Elementary,NO,NO,N,65,67,58,62,66,,,,504,8,63,100,A,A,74.2,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481751,48,ORANGE,1751,WOLF LAKE ELEMENTARY,01,Elementary,NO,NO,N,68,61,75,71,77,,,,543,8,68,100,A,A,67.1,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481752,48,ORANGE,1752,VISTA LAKES ELEMENTARY,01,Elementary,NO,NO,N,67,70,67,65,67,,,,522,8,65,100,A,B,59.5,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481761,48,ORANGE,1761,INNOVATION HIGH,03,Senior High,NO,NO,N,68,63,57,55,78,81,,,525,8,66,98,A,,30.1,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481762,48,ORANGE,1762,BRIDGEWATER MIDDLE,02,Middle/Junior,NO,NO,N,75,65,85,75,77,87,,,643,9,71,98,A,A,20.4,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481763,48,ORANGE,1763,AVALON MIDDLE,02,Middle/Junior,NO,NO,N,80,71,85,70,74,84,,,690,9,77,99,A,A,26.8,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481771,48,ORANGE,1771,STONE LAKES ELEMENTARY,01,Elementary,NO,NO,N,68,62,72,63,75,,,,506,8,63,100,A,A,48.4,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481776,48,ORANGE,1776,SUNSET PARK ELEMENTARY,01,Elementary,NO,NO,N,79,71,78,70,78,,,,559,8,70,100,A,A,35.1,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481791,48,ORANGE,1791,KEENES CROSSING ELEMENTARY,01,Elementary,NO,NO,N,81,74,82,74,85,,,,585,8,73,100,A,A,22.7,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481801,48,ORANGE,1801,EAST RIVER HIGH,03,Senior High,NO,NO,N,56,56,48,46,74,81,97,62,628,10,63,95,B,B,65.9,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481821,48,ORANGE,1821,SUNRIDGE ELEMENTARY,01,Elementary,NO,NO,N,61,56,64,64,67,,,,471,8,59,100,B,A,69.4,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481831,48,ORANGE,1831,SUN BLAZE ELEMENTARY,01,Elementary,NO,NO,N,65,63,72,66,71,,,,504,8,63,100,A,B,35.9,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481851,48,ORANGE,1851,AUDUBON PARK SCHOOL,04,Combination,NO,NO,N,87,73,89,78,87,90,,,804,10,80,100,A,A,25.3,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481852,48,ORANGE,1852,TIMBER SPRINGS MIDDLE,02,Middle/Junior,NO,NO,N,71,64,79,69,74,81,,,641,9,71,99,A,A,46.2,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481861,48,ORANGE,1861,WEDGEFIELD SCHOOL,04,Combination,NO,NO,N,74,62,76,68,75,83,,,719,10,72,100,A,A,51.8,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481871,48,ORANGE,1871,INNOVATION MIDDLE,02,Middle/Junior,NO,NO,N,75,73,78,72,71,89,,,682,9,76,100,A,A,29.9,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481908,48,ORANGE,1908,WINDERMERE HIGH,03,Senior High,NO,NO,N,71,64,69,58,82,82,99,70,709,10,71,98,A,A,22.4,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481911,48,ORANGE,1911,SUNRIDGE MIDDLE,02,Middle/Junior,NO,NO,N,70,63,78,69,63,82,,,612,9,68,99,A,A,34.7,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481921,48,ORANGE,1921,EAGLE CREEK ELEMENTARY,01,Elementary,NO,NO,N,76,68,82,70,77,,,,572,8,72,100,A,A,29.3,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481931,48,ORANGE,1931,LAKE NONA MIDDLE,02,Middle/Junior,NO,NO,N,75,68,88,83,82,88,,,706,9,78,99,A,A,23.6,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481941,48,ORANGE,1941,WETHERBEE ELEMENTARY,01,Elementary,NO,NO,N,67,62,68,69,65,,,,503,8,63,100,A,B,54.8,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481951,48,ORANGE,1951,LAKE NONA HIGH,03,Senior High,NO,NO,N,70,59,61,47,87,83,100,74,697,10,70,99,A,A,26.5,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481971,48,ORANGE,1971,FORSYTH WOODS ELEMENTARY,01,Elementary,NO,YES,N,43,44,46,57,47,,,,393,8,49,99,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
481991,48,ORANGE,1991,TIMBER LAKES ELEMENTARY,01,Elementary,NO,NO,N,80,70,75,66,80,,,,558,8,70,100,A,A,46,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
485711,48,ORANGE,5711,JONES HIGH,03,Senior High,NO,YES,N,44,56,39,39,73,75,92,55,576,10,58,97,B,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
485841,48,ORANGE,5841,ECCLESTON ELEMENTARY,01,Elementary,NO,YES,N,45,51,51,60,61,,,,414,8,52,100,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
485861,48,ORANGE,5861,WASHINGTON SHORES ELEMENTARY,01,Elementary,NO,YES,N,41,58,54,70,68,,,,440,8,55,99,B,B,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
485871,48,ORANGE,5871,CARVER MIDDLE,02,Middle/Junior,NO,YES,N,39,53,46,59,36,51,,,489,9,54,97,C,C,100,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
487004,48,ORANGE,7004,OCVS VIRTUAL FRANCHISE,04,Combination,NO,NO,N,70,63,55,53,56,73,96,38,713,12,59,96,B,B,17.9,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx
